"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.59296585641048e-35,0.522558551090208,1,1,2.18459337548133e-31,"4","MALAT1"
1.10616484755502e-33,0.589629973377703,0.978,0.944,1.51699447193695e-29,"4","HLA-B"
1.3027695387497e-31,2.15236047416337,0.441,0.187,1.78661814544134e-27,"4","APOBEC3G"
3.25913752283457e-29,2.61831965489269,0.262,0.071,4.46958119881533e-25,"4","NCR3"
6.01730548359778e-26,1.02554025017618,0.607,0.328,8.252132740206e-22,"4","LCK"
8.63739686230153e-26,1.74803400534941,0.323,0.113,1.18453260569603e-21,"4","C12orf75"
1.56032790102021e-25,0.900274349744736,0.719,0.478,2.13983368345912e-21,"4","CD99"
2.48554338232353e-25,1.1535657266172,0.284,0.086,3.40867419451849e-21,"4","FGFBP2"
1.40708430599704e-22,0.875304410998721,0.728,0.453,1.92967541724434e-18,"4","CD3E"
4.26121305606855e-22,0.471212503130005,0.949,0.864,5.8438275850924e-18,"4","MYL12A"
1.20979094132379e-21,0.971207109584965,0.668,0.446,1.65910729693144e-17,"4","RARRES3"
1.46261321506205e-20,1.5270069953385,0.441,0.235,2.0058277631361e-16,"4","DUSP2"
7.51301476403619e-20,1.08628914546547,0.502,0.294,1.03033484473992e-15,"4","CD2"
4.08453703605144e-19,0.310471555975847,0.281,0.099,5.60153409124094e-15,"4","GZMB"
2.30508591800002e-17,1.53150920283166,0.256,0.098,3.16119482794523e-13,"4","CHST12"
4.88026949613856e-16,1.34920357811709,0.259,0.105,6.69280158700443e-12,"4","APMAP"
1.02377799748549e-15,0.505461011313375,0.936,0.881,1.40400914575161e-11,"4","HLA-E"
1.29431821267933e-14,0.502738835400016,0.952,0.929,1.77502799686843e-10,"4","MT-CYB"
2.04055799140278e-13,0.462942422444315,0.978,0.941,2.79842122940978e-09,"4","PFN1"
1.69022205758005e-12,0.634788153393634,0.776,0.665,2.31797052976527e-08,"4","CALM1"
2.25043421138491e-12,1.30029310430362,0.288,0.148,3.08624547749327e-08,"4","SLC9A3R1"
7.17557189312535e-12,1.53902017466707,0.262,0.128,9.84057929423211e-08,"4","ZAP70"
1.62138069938552e-11,1.26409128666077,0.284,0.15,2.22356149113731e-07,"4","FYN"
3.70058098091247e-11,1.4823689874018,0.259,0.128,5.07497675722336e-07,"4","TPST2"
7.03240766413048e-11,1.29951739482503,0.435,0.295,9.64424387058855e-07,"4","LITAF"
8.28448340695792e-11,0.550528579196647,0.412,0.249,1.13613405443021e-06,"4","CD247"
1.73507450621291e-10,0.756873691992003,0.521,0.369,2.37948117782038e-06,"4","ID2"
1.79487121675419e-10,0.393055273205478,0.885,0.804,2.4614863866567e-06,"4","DDX5"
2.08395005245416e-10,0.683151119298548,0.7,0.579,2.85792910193564e-06,"4","ANXA1"
2.85769598191832e-10,0.537192618928204,0.757,0.694,3.91904426960279e-06,"4","MYL12B"
3.25396960216824e-10,0.486951022428892,0.3,0.164,4.46249391241352e-06,"4","GNLY"
4.10748282861107e-10,0.750802713570781,0.559,0.425,5.63300195115723e-06,"4","IL2RG"
4.62446654911797e-10,0.338553057746543,0.879,0.85,6.34199342546038e-06,"4","UBC"
7.34339367923538e-10,0.958222626818558,0.355,0.222,1.00707300917034e-05,"4","MYO1F"
1.04295085006461e-09,0.853285758223922,0.39,0.252,1.43030279577861e-05,"4","CTSC"
1.37334408034995e-09,0.957342619899485,0.339,0.204,1.88340407179192e-05,"4","LAT"
2.31073986355383e-09,1.02695922797309,0.294,0.172,3.16894864887772e-05,"4","ARPC5L"
5.20452842005494e-09,1.14065707393941,0.323,0.205,7.13749027526334e-05,"4","CD3G"
5.80287472598036e-09,0.552062186264773,0.62,0.538,7.95806239920947e-05,"4","CD53"
5.94641646034169e-09,0.84424474348693,0.435,0.319,8.1549155337126e-05,"4","HLA-F"
5.97822305035753e-09,1.06833126611989,0.393,0.275,8.19853509126031e-05,"4","YWHAQ"
6.12670640759776e-09,0.795067022540694,0.473,0.356,8.40216516737956e-05,"4","BIN2"
1.03863511574867e-08,1.18373382692793,0.272,0.157,0.000142438419773772,"4","PLEK"
1.29265019480764e-08,0.374659091085984,0.649,0.526,0.00017727404771592,"4","GIMAP7"
1.29814221146742e-08,0.48154095536031,0.917,0.89,0.000178027222880641,"4","MT-ND2"
1.45391072094434e-08,1.56164501329731,0.345,0.228,0.000199389316270306,"4","C9orf142"
1.58745561325135e-08,0.997403958500499,0.288,0.172,0.00021770366280129,"4","PIM1"
2.78156888567803e-08,0.583061506681736,0.588,0.462,0.000381464356981886,"4","IFITM1"
3.73863105757956e-08,1.15170692159385,0.297,0.187,0.00051271586323646,"4","HSPA5"
5.62057221225021e-08,0.681102572215829,0.441,0.326,0.000770805273187993,"4","SEPT7"
6.06752003410366e-08,0.861121998367327,0.348,0.229,0.000832099697476976,"4","PPP2R5C"
2.16696004138243e-07,0.831574516811293,0.393,0.283,0.00297176900075186,"4","ANXA6"
4.17591872654545e-07,0.751472312979528,0.374,0.273,0.00572685494158442,"4","PPP1R18"
5.27120002930644e-07,0.70961245659505,0.342,0.239,0.00722892372019085,"4","TUBA4A"
7.97723658142488e-07,0.472436997268548,0.454,0.351,0.0109399822477661,"4","RAP1B"
8.1444923331014e-07,0.536670320874676,0.712,0.644,0.0111693567856153,"4","ZFP36L2"
8.27164667199377e-07,0.893799337887077,0.291,0.186,0.0113437362459723,"4","ARL4C"
9.81388633045618e-07,0.509652475227561,0.53,0.446,0.0134587637135876,"4","PTPRC"
9.90095294702061e-07,0.519425921646453,0.422,0.305,0.0135781668715441,"4","STK17A"
1.05439831585523e-06,0.40901783907831,0.601,0.529,0.0144600185036387,"4","HSP90AA1"
1.14357780654716e-06,0.896095743896953,0.342,0.239,0.0156830260389878,"4","SUN2"
2.09047532100107e-06,0.285424753900257,0.958,0.958,0.0286687785522087,"4","MT-ND4"
3.69475292701412e-06,0.676455786197081,0.399,0.309,0.0506698416410717,"4","DHRS7"
4.30678223289461e-06,0.649067017255279,0.329,0.236,0.0590632115419167,"4","HSP90B1"
5.32116023831169e-06,0.608874298681795,0.489,0.403,0.0729743915082065,"4","CCND3"
6.21747687813731e-06,0.505766524495424,0.553,0.477,0.0852664779067751,"4","SRSF7"
6.5452766117665e-06,0.808768573512506,0.262,0.171,0.0897619234537658,"4","RPA2"
7.96961385890516e-06,0.423650951220971,0.799,0.78,0.109295284461025,"4","UBB"
1.11737388303465e-05,0.586227414063907,0.543,0.473,0.153236654319372,"4","GUK1"
1.48000401510394e-05,0.625782885155661,0.473,0.393,0.202967750631354,"4","IL7R"
1.83442034650681e-05,0.730242945807094,0.291,0.203,0.251572406319944,"4","BUB3"
2.15249798470615e-05,0.300621991324843,0.668,0.592,0.295193573622601,"4","CXCR4"
3.21995891961725e-05,0.432403941071804,0.767,0.739,0.441585166236309,"4","PPIA"
3.93479345837802e-05,0.862621837281318,0.406,0.329,0.539617574881961,"4","PDIA3"
4.78571096519973e-05,0.543987704897311,0.307,0.219,0.65631240176749,"4","TERF2IP"
5.2060846326194e-05,0.290433839974025,0.521,0.451,0.713962446517424,"4","GIMAP4"
5.40188725397608e-05,0.355121518837511,0.703,0.671,0.74081481801028,"4","HSPA8"
5.65591434449233e-05,0.641649712307343,0.361,0.276,0.775652093203678,"4","XBP1"
6.09812921302753e-05,0.738538659519061,0.304,0.223,0.836297440274596,"4","TAP1"
7.63813652127183e-05,0.475391644440778,0.54,0.492,1,"4","HNRNPK"
8.85369793072717e-05,0.430993601627478,0.454,0.356,1,"4","CD7"
0.000129860918223183,0.313869063357072,0.633,0.58,1,"4","PSMB9"
0.00015020427211234,0.3025241934016,0.556,0.511,1,"4","TMBIM6"
0.000152675599267078,0.326874417509174,0.879,0.862,1,"4","ACTG1"
0.000210001709411025,0.600629070567635,0.316,0.242,1,"4","BIN1"
0.000247959726253175,0.459402972158812,0.502,0.449,1,"4","ARL6IP5"
0.000258045345478768,0.696281365681123,0.262,0.19,1,"4","DSTN"
0.000279898612162698,0.303239054867066,0.559,0.484,1,"4","AES"
0.000286332602090972,1.42548170632515,0.323,0.259,1,"4","TMEM50A"
0.000313418948799181,0.703804442469029,0.278,0.208,1,"4","CKLF"
0.000355710153660343,0.697074768474429,0.294,0.218,1,"4","OCIAD2"
0.000399958745129214,0.637023178454816,0.345,0.271,1,"4","CALR"
0.000409517659773901,0.307187137025256,0.553,0.519,1,"4","GTF3A"
0.000424538457998157,0.590900191133995,0.278,0.208,1,"4","BTN3A2"
0.000438915327618425,0.577412889862436,0.304,0.235,1,"4","KMT2E"
0.000556553278014621,0.600339461827951,0.361,0.306,1,"4","HNRNPA3"
0.000575440875859372,0.908462487377151,0.278,0.215,1,"4","CAPN2"
0.0006104753670142,0.308443249047832,0.738,0.703,1,"4","CIRBP"
0.000630725750473832,0.688515244343491,0.272,0.201,1,"4","SPOCK2"
0.000684772322907778,0.303663072191172,0.604,0.564,1,"4","SNRPD2"
0.000852294626623433,0.580791201081491,0.511,0.472,1,"4","PPIB"
0.000861305217392134,0.655779664436381,0.412,0.358,1,"4","C9orf16"
0.000876686944771761,0.530241658620478,0.364,0.298,1,"4","KRTCAP2"
0.000983090382968613,0.491189888217472,0.652,0.634,1,"4","IER2"
0.00105214922670906,0.73349998304194,0.307,0.246,1,"4","TMED9"
0.00120067747866814,0.679071896843086,0.39,0.342,1,"4","SNRPB"
0.00140264556693284,0.595524358228349,0.361,0.298,1,"4","SPCS2"
0.00149804415444212,0.290242632018016,0.53,0.463,1,"4","ITGB2"
0.00160376801749594,0.648681315477832,0.268,0.209,1,"4","SDHC"
0.00188116900441814,0.72493231670304,0.425,0.371,1,"4","CMPK1"
0.00202815455175373,0.253545198946085,0.585,0.541,1,"4","LSP1"
0.00231013538705831,0.426229555354599,0.431,0.381,1,"4","LCP1"
0.00234226880748763,0.89984866560228,0.345,0.278,1,"4","GIMAP5"
0.00235917346795707,0.534682175688352,0.339,0.286,1,"4","DNAJB1"
0.00240418563817544,0.400577018360253,0.425,0.385,1,"4","C11orf58"
0.00243783349201081,0.451735347930371,0.323,0.271,1,"4","MEAF6"
0.00282478898924475,0.740713595255315,0.281,0.222,1,"4","CITED2"
0.00284959388462222,0.444256695021661,0.486,0.452,1,"4","VAMP2"
0.00299455992197802,1.13825614614506,0.275,0.22,1,"4","CDC37"
0.00335851452866123,0.583096518019605,0.45,0.409,1,"4","CAP1"
0.00373344354606126,0.410339298322925,0.435,0.394,1,"4","TMEM59"
0.00374903763680936,0.626193056066268,0.256,0.2,1,"4","HNRNPR"
0.00414417329627262,0.347547639136311,0.284,0.23,1,"4","GADD45B"
0.00432963258529719,0.591553797885893,0.256,0.202,1,"4","WIPF1"
0.00601197935540741,0.359762930769462,0.677,0.646,1,"4","KLF6"
0.00623543044542681,0.310931397723426,0.441,0.404,1,"4","PTGES3"
0.0075305096934854,0.624689707170085,0.348,0.297,1,"4","ACAP1"
0.00784893779509119,0.750488129088429,0.252,0.206,1,"4","IL10RA"
0.00827232653617134,0.480526201736119,0.348,0.295,1,"4","C12orf57"
0.00840609485529869,0.445118678684045,0.281,0.237,1,"4","XRCC5"
0.008561875348475,0.489368345475297,0.272,0.226,1,"4","MED10"
0.00913630519037428,0.337072508086246,0.371,0.31,1,"4","MT2A"
6.79145832431974e-217,5.45752584521148,0.516,0.01,9.31380594597209e-213,"5","CDKN1C"
2.73514770968887e-207,4.99678842096201,0.591,0.02,3.75098156906731e-203,"5","HES4"
7.83042334881478e-198,4.05711120139361,0.843,0.069,1.07386425805646e-193,"5","RP11-290F20.3"
1.69767492955148e-184,4.38740262493563,0.811,0.073,2.3281913983869e-180,"5","MS4A7"
4.96970009359351e-182,4.08456332109084,0.975,0.136,6.81544670835414e-178,"5","FCGR3A"
3.11977953328084e-171,5.90992585382484,0.377,0.005,4.27846565194134e-167,"5","CKB"
4.6633942988262e-146,4.20761620976016,0.541,0.031,6.39537894141025e-142,"5","LILRA3"
1.89703057222073e-139,3.19842709014286,0.975,0.178,2.60158772674351e-135,"5","IFITM3"
5.47391414092176e-133,4.99708793346457,0.377,0.012,7.5069258528601e-129,"5","MS4A4A"
1.32309260953604e-127,3.39697768066534,0.711,0.08,1.81448920471773e-123,"5","PILRA"
2.60217256202323e-126,3.50230551238855,0.66,0.067,3.56861945155866e-122,"5","LRRC25"
9.64541477602107e-125,3.24499752009095,0.862,0.145,1.32277218238353e-120,"5","RHOC"
3.59681406045049e-124,3.61485828695901,0.503,0.033,4.9326708025018e-120,"5","LILRB1"
1.60349628103715e-123,3.31174467823928,1,0.315,2.19903479981435e-119,"5","LST1"
2.93458481384738e-122,4.00152422400231,0.528,0.04,4.02448961371029e-118,"5","HMOX1"
3.58433285284037e-122,3.90427846457864,0.484,0.031,4.91555407438528e-118,"5","SIGLEC10"
2.068317759473e-119,3.79072380548608,0.465,0.029,2.83649097534128e-115,"5","CTSL"
6.10963138057516e-119,2.86123228738267,0.95,0.202,8.37874847532077e-115,"5","SERPINA1"
8.79890539681192e-119,3.12925893262515,0.774,0.11,1.20668188611879e-114,"5","HCK"
9.42159123924158e-118,2.96314421314757,1,0.317,1.29207702254959e-113,"5","FCER1G"
1.7911978119319e-116,3.68721436345563,0.528,0.042,2.45644867928341e-112,"5","CSF1R"
3.8374968352062e-114,2.5426823232014,0.925,0.177,5.26274315980178e-110,"5","CD68"
1.25402623932155e-113,2.89681875903674,1,0.334,1.71977158460557e-109,"5","AIF1"
1.96753151996296e-109,2.53453594515162,0.937,0.185,2.6982727264772e-105,"5","CFD"
9.12366205654458e-108,2.90510159427176,0.792,0.125,1.25121901443452e-103,"5","IFI30"
4.3612279998032e-106,4.84135638851692,0.302,0.01,5.98098807893011e-102,"5","BATF3"
5.50653920749361e-106,2.67935322181762,0.868,0.172,7.55166786915674e-102,"5","SPI1"
1.09244992442393e-103,2.95417796749868,0.667,0.085,1.49818582635498e-99,"5","LILRA5"
6.02638238980984e-100,3.18149650951226,0.591,0.069,8.26458080938521e-96,"5","LILRB2"
7.81557310841354e-92,2.64841128269348,0.881,0.204,1.07182769608783e-87,"5","STXBP2"
1.80754818697127e-91,3.68468396075708,0.396,0.029,2.4788715836124e-87,"5","CXCL16"
1.28186697297274e-89,3.11866660771947,0.503,0.053,1.75795236673481e-85,"5","TESC"
1.56405947121436e-89,2.88111324302586,0.667,0.102,2.14495115882337e-85,"5","WARS"
6.63063054972219e-88,2.40495777873663,1,0.606,9.09324673588901e-84,"5","COTL1"
1.01476825745042e-87,2.53867583966675,0.566,0.069,1.39165318826751e-83,"5","C5AR1"
1.51429417265054e-87,2.28829424177056,0.566,0.068,2.07670302837295e-83,"5","MAFB"
1.57580491748879e-86,2.65089347965864,0.925,0.286,2.16105886384412e-82,"5","CEBPB"
1.24024090881243e-83,3.78180418560241,0.352,0.025,1.70086638234536e-79,"5","TPPP3"
3.01920681450659e-83,2.73640754174254,0.912,0.292,4.14054022541434e-79,"5","TIMP1"
3.35516683112056e-82,2.2784871421022,1,0.691,4.60127579219873e-78,"5","IFITM2"
3.65568803275922e-82,3.20345347795403,0.516,0.061,5.01341056812599e-78,"5","SLC31A2"
9.95657125690854e-81,4.40207838604095,0.289,0.015,1.36544418217244e-76,"5","CTD-2006K23.1"
1.84687576957153e-80,2.5672060898909,0.56,0.075,2.5328054303904e-76,"5","C19orf38"
1.97544780996626e-80,2.48867953440839,0.78,0.17,2.70912912658772e-76,"5","BID"
2.0395992103926e-79,2.28479712217489,0.994,0.565,2.79710635713241e-75,"5","SAT1"
5.86357645969009e-79,3.2376877379309,0.409,0.038,8.04130875681899e-75,"5","CAMK1"
1.56564006404517e-78,2.1324763581585,1,0.989,2.14711878383155e-74,"5","FTH1"
3.93012897860265e-78,2.26554094788416,0.792,0.167,5.38977888125567e-74,"5","BRI3"
4.18094777290912e-78,2.40730276130488,0.686,0.122,5.73375177576757e-74,"5","LYN"
7.01959439016946e-78,2.7481958262266,0.73,0.142,9.6266717466784e-74,"5","ABI3"
1.67076912224471e-77,2.06877468892279,0.994,0.478,2.29129277424639e-73,"5","PSAP"
9.70715922546671e-77,2.20324072238985,1,0.492,1.3312398161805e-72,"5","CTSS"
6.0213987059131e-75,2.06756181250112,0.987,0.497,8.25774618528922e-71,"5","S100A11"
5.8823341466367e-74,3.70558653942847,0.283,0.017,8.06703304869756e-70,"5","TCF7L2"
3.09653639297106e-72,1.93490653307011,1,0.359,4.24659000932052e-68,"5","CST3"
5.18581843766117e-72,2.06159292803969,0.786,0.171,7.11183140540853e-68,"5","CFP"
3.04083249356875e-71,1.75815706106174,0.969,0.309,4.17019768168018e-67,"5","TYMP"
5.76461142545866e-71,3.26004007207045,0.34,0.028,7.90558810887401e-67,"5","PTP4A3"
1.12447868506192e-69,2.04588244437892,1,0.989,1.54211006869392e-65,"5","FTL"
1.99850920810514e-68,3.23060582351012,0.44,0.054,2.7407555279954e-64,"5","FAM110A"
4.34641656910748e-68,1.81039561745947,1,0.359,5.960675682874e-64,"5","TYROBP"
2.53145222131782e-66,1.90492174765564,0.579,0.097,3.47163357631526e-62,"5","FGL2"
1.12499516489886e-65,1.75890505962135,0.962,0.383,1.5428183691423e-61,"5","NPC2"
1.55698040008361e-65,2.14920805806043,0.774,0.18,2.13524292067466e-61,"5","FGR"
6.59090713406871e-65,1.40486116498504,1,0.906,9.03877004366182e-61,"5","OAZ1"
1.35991280512564e-64,2.33449610387322,0.566,0.097,1.8649844209493e-60,"5","APOBEC3A"
1.3779820843599e-64,2.11151553265611,0.774,0.194,1.88976463049117e-60,"5","FAM26F"
1.03746839942159e-62,2.79170616734423,0.371,0.04,1.42278416296677e-58,"5","CD300LF"
3.71936414500317e-62,2.33294919165994,0.503,0.076,5.10073598845735e-58,"5","UNC119"
1.73876589357623e-60,2.78776353287207,0.384,0.045,2.38454354645044e-56,"5","CUX1"
2.5379316024451e-60,2.08972474594103,0.585,0.109,3.48051939959321e-56,"5","SLC7A7"
4.94941077333309e-60,2.31921211732806,0.616,0.126,6.787621934549e-56,"5","NINJ1"
5.64089861993084e-60,1.51838484534306,1,0.801,7.73592836737315e-56,"5","S100A4"
1.10391987916063e-59,2.02100718131126,0.447,0.062,1.51391572228088e-55,"5","FCGR2A"
1.20791115752453e-59,3.36284074372672,0.283,0.023,1.65652936142913e-55,"5","EMR2"
1.96499440121952e-59,1.80094769989913,0.604,0.113,2.69479332183245e-55,"5","TNFRSF1B"
6.24352016007651e-59,2.23977723833903,0.623,0.133,8.56236354752893e-55,"5","HSBP1"
8.3254799921461e-59,2.63224055982612,0.491,0.079,1.14175632612292e-54,"5","CPPED1"
2.82815826392079e-58,1.60687370556752,0.994,0.444,3.87853624314098e-54,"5","LGALS1"
3.92173833128773e-58,2.08680700487654,0.541,0.094,5.37827194752799e-54,"5","PLAUR"
5.45988346067842e-58,1.73713959829169,0.604,0.117,7.48768417797439e-54,"5","CDA"
4.17633751998652e-57,2.49117692141435,0.39,0.049,5.72742927490951e-53,"5","AP2A1"
2.10428069336267e-56,2.79673523084129,0.321,0.033,2.88581054287757e-52,"5","FAM49A"
1.65838502800169e-55,1.01422764610915,0.994,0.993,2.27430922740152e-51,"5","ACTB"
1.01524725952149e-54,1.27477915987285,1,0.806,1.39231009170776e-50,"5","ARPC3"
4.00522470178732e-54,2.64101045432613,0.365,0.046,5.49276515603114e-50,"5","GPBAR1"
2.36654028089031e-53,2.31414803094878,0.497,0.089,3.24547334121298e-49,"5","ADA"
3.17905475278031e-53,2.09485234849279,0.528,0.098,4.35975568796291e-49,"5","LYST"
4.62103855167501e-52,0.669159837156188,1,1,6.33729226976711e-48,"5","TMSB4X"
5.48658888025384e-52,2.28560701291462,0.434,0.068,7.52430799038012e-48,"5","SLC11A1"
2.66638229364535e-51,2.23924278052604,0.509,0.094,3.65667667750523e-47,"5","MAPKAPK3"
1.10415186816998e-50,1.91954265700763,0.767,0.24,1.51423387200831e-46,"5","CASP1"
1.89002732705082e-50,1.95933455178864,0.642,0.151,2.59198347631749e-46,"5","NAAA"
8.80902827375243e-50,1.12772927191132,0.994,0.806,1.20807013746241e-45,"5","YBX1"
2.43023218996395e-49,1.82006951125876,0.899,0.338,3.33282042531656e-45,"5","PYCARD"
5.8993727745436e-49,2.81650124922961,0.289,0.031,8.0903998230091e-45,"5","SLC2A6"
2.69263672016959e-48,2.09083922571241,0.698,0.217,3.69268199804057e-44,"5","ASAH1"
9.56595600522112e-48,1.97262370826916,0.522,0.104,1.31187520655602e-43,"5","RHOB"
1.17794216942392e-47,1.70791326598112,0.774,0.243,1.61542989114797e-43,"5","VASP"
1.21330409323363e-47,1.89719132504573,0.799,0.276,1.6639252334606e-43,"5","ANXA5"
3.96582130520685e-47,2.15206729053161,0.44,0.077,5.43872733796068e-43,"5","ADRBK1"
4.40001622067178e-47,1.2952492696845,0.987,0.77,6.03418224502928e-43,"5","S100A6"
8.4334195484463e-47,2.40821966832121,0.333,0.045,1.15655915687393e-42,"5","CD300E"
1.35928234864772e-46,2.2519674928839,0.478,0.093,1.86411981293548e-42,"5","TBXAS1"
2.11032957011375e-46,1.97724221787384,0.465,0.086,2.894105972454e-42,"5","MPEG1"
2.18688223646044e-46,1.61755450731411,0.912,0.437,2.99909029908185e-42,"5","FKBP1A"
2.6780763088739e-46,1.71226297675236,0.78,0.255,3.67271384998967e-42,"5","CARD16"
2.9703323502283e-46,1.80659788358839,0.78,0.245,4.07351378510309e-42,"5","RGS2"
7.17815440792694e-46,1.61094704211173,0.849,0.319,9.844120955031e-42,"5","TKT"
1.64463423014982e-45,1.40651512387706,0.969,0.619,2.25545138322746e-41,"5","NEAT1"
2.06205104008072e-45,2.09253081624314,0.434,0.076,2.8278967963667e-41,"5","TCIRG1"
2.46725681379688e-45,2.63173265671888,0.283,0.033,3.38359599444105e-41,"5","CD300C"
3.70725881575199e-45,2.33713373660247,0.358,0.054,5.08413473992229e-41,"5","SLC16A3"
7.85062832807225e-45,3.11832045882148,0.308,0.04,1.07663516891183e-40,"5","RXRA"
1.21114721875612e-44,1.28289987124804,0.975,0.463,1.66096729580214e-40,"5","HLA-DPA1"
4.10435056650646e-44,1.64493511476446,0.509,0.109,5.62870636690697e-40,"5","STX11"
1.55535133746311e-43,1.40717944806111,0.893,0.359,2.1330088241969e-39,"5","RHOG"
7.02126180510982e-43,2.01821428516152,0.39,0.066,9.6289584395276e-39,"5","UNC93B1"
1.29870436965744e-42,2.75166242839837,0.302,0.041,1.78104317254822e-38,"5","CD86"
4.02911254229443e-42,1.52848870301181,0.843,0.342,5.52552494050259e-38,"5","C10orf54"
5.37100231875492e-42,1.30135028345168,0.956,0.65,7.36579257994049e-38,"5","LY6E"
5.78692432618938e-42,1.40059635382239,0.906,0.407,7.93618802093612e-38,"5","ANXA2"
6.14799080011728e-42,1.79018951723041,0.73,0.238,8.43135458328083e-38,"5","CTSC"
6.4791901304368e-42,1.54941680622058,0.931,0.441,8.88556134488102e-38,"5","PRELID1"
8.18605159834657e-42,1.00671481311838,1,0.843,1.12263511619725e-37,"5","MYL6"
2.58871804167234e-41,2.01269437289575,0.66,0.188,3.55016792234944e-37,"5","TNFSF10"
3.24358262994258e-41,2.68410137455141,0.258,0.03,4.44824921870325e-37,"5","ARRB1"
7.91704179379522e-41,1.86021601725034,0.44,0.086,1.08574311160108e-36,"5","CYBB"
